OBJECTID,ZONE_,DISTRICT,MAPNO,ARTICLE,SUBDISTRIC,Unique_Code,FAR,Zone_Desc,Shape_STArea_1,Shape_STLength_1,Urban_Label,Shape__Area,Shape__Length
4506,NS-.5,Allston/Brighton Neighborhood,7A-7D,51,Business,Allston/Brighton Neighborhood NS-.5,0.5,Neighborhood Shopping,127973.11791992,2259.49262974,NS.5ART51,127973.117919922,2259.49262973883
4507,LI-1,Allston/Brighton Neighborhood,7A-7D,51,Industrial,Allston/Brighton Neighborhood LI-1,1,Local Industrial,314088.47192383,2626.7082967,HSLIART51,314088.471923828,2626.70829670434
4508,1F-5000,Allston/Brighton Neighborhood,7A-7D,51,Residential,Allston/Brighton Neighborhood 1F-5000,0.5,One-Family Residential,16093.72509766,554.17929593,1F5000ART51A,16093.7250976562,554.179295927163
4509,1F-5000,Allston/Brighton Neighborhood,7A-7D,51,Residential,Allston/Brighton Neighborhood 1F-5000,0.5,One-Family Residential,570872.53100586,5101.72479012,1F5000ART51A,570872.531005859,5101.7247901187
4510,CF,Allston/Brighton Neighborhood,7A-7D,51,Comm/Instit,Allston/Brighton Neighborhood CF,1,Community Facilities,372706.15380859,2851.04317524,CFART51,372706.153808594,2851.04317523562
4511,CHESTNUT HILL WATERWORKS PROTECTION SUBDISTRICT,Allston/Brighton Neighborhood,7A-7D,51,Miscellaneous,Allston/Brighton Neighborhood CHESTNUT HILL WATERWORKS PROTECTION SUBDISTRICT,0.74,Chestnut Hill Waterworks Protection,394137.13452148,3859.39236331,CHWPSART51,394137.134521484,3859.39236331145
4512,OS-A,Allston/Brighton Neighborhood,7A-7D,51,Open Space,Allston/Brighton Neighborhood OS-A,,Air-Right Open Space,170112.29418945,5054.25087702,OSAART51,170112.294189453,5054.25087701862
4513,M-2,South Boston,4,Underlying Zoning,Industrial,South Boston M-2,2,Restricted Manufacturing,1329218.75244141,6382.36838463,M2ARTUZ,1329218.75244141,6382.36838462676
4514,MFR,South Boston Neighborhood,4F,68,Residential,South Boston Neighborhood MFR,2,Multifamily Residential,338434.86352539,2837.51131756,MFRART68A,338434.863525391,2837.51131755515
4515,L-1,South Boston,4,Underlying Zoning,Business,South Boston L-1,1,Local Business,387975.14746094,5866.52301876,L1ARTUZ,387975.147460938,5866.52301876459
4516,M-1,South Boston,4,Underlying Zoning,Industrial,South Boston M-1,1,Restricted Manufacturing,264353.87060547,3511.99756811,M1ARTUZ,264353.870605469,3511.99756811452
4517,M-1,South Boston,4,Underlying Zoning,Industrial,South Boston M-1,1,Restricted Manufacturing,436364.26074219,3640.84745992,M1ARTUZ,436364.260742188,3640.84745991863
4518,H-1,South Boston,4,Underlying Zoning,Residential,South Boston H-1,1,Apartment Residential,1647138.38427734,6881.45739587,H1ARTUZ,1647138.38427734,6881.45739586878
4519,B-1,South Boston,4,Underlying Zoning,Business,South Boston B-1,1,General Business,449926.56445313,2822.5613475,B1ARTUZ,449926.564453125,2822.56134750259
4520,L-1,South Boston,4,Underlying Zoning,Business,South Boston L-1,1,Local Business,9886.56567383,446.14639312,L1ARTUZ,9886.56567382812,446.146393119787
4521,MFR,South Boston Neighborhood,4F,68,Residential,South Boston Neighborhood MFR,2,Multifamily Residential,341916.72949219,2902.66978712,MFRART68A,341916.729492188,2902.66978711806
4522,L-.5,South Boston,4,Underlying Zoning,Business,South Boston L-.5,0.5,Local Business,239648.1628418,2492.27439696,L.5ARTUZ,239648.162841797,2492.27439696422
4523,M-8,South Boston,4,Underlying Zoning,Industrial,South Boston M-8,8,Restricted Manufacturing,211657.89111328,2327.93500161,M8ARTUZ,211657.891113281,2327.93500160865
4524,H-1,South Boston,4,Underlying Zoning,Residential,South Boston H-1,1,Apartment Residential,1377393.3684082,4699.75661981,H1ARTUZ,1377393.3684082,4699.75661980964
4525,I-2,South Boston,4,Underlying Zoning,Industrial,South Boston I-2,2,General Industrial,5118327.85791016,14055.0172608,I2ARTUZ,5118327.85791016,14055.0172607983
4526,M-1,South Boston,4,Underlying Zoning,Industrial,South Boston M-1,1,Restricted Manufacturing,214404.27270508,2490.04008028,M1ARTUZ,214404.272705078,2490.04008027995
4527,I-2,South Boston,4,Underlying Zoning,Industrial,South Boston I-2,2,General Industrial,8134053.97631836,13832.18596934,I2ARTUZ,8134053.97631836,13832.185969342
4528,M-2,South Boston,4,Underlying Zoning,Industrial,South Boston M-2,2,Restricted Manufacturing,337395.13037109,2351.50830937,M2ARTUZ,337395.130371094,2351.50830936845
4529,I-2,South Boston,4,Underlying Zoning,Industrial,South Boston I-2,2,General Industrial,82531.13037109,1423.48688694,I2ARTUZ,82531.1303710938,1423.48688693917
4530,M-2,South Boston,4,Underlying Zoning,Industrial,South Boston M-2,2,Restricted Manufacturing,3173115.01391602,11618.51207447,M2ARTUZ,3173115.01391602,11618.5120744668
4531,L-1,South Boston,4,Underlying Zoning,Business,South Boston L-1,1,Local Business,29605.0637207,868.92694774,L1ARTUZ,29605.0637207031,868.926947735679
4532,M-4,South Boston,4,Underlying Zoning,Industrial,South Boston M-4,4,Restricted Manufacturing,2615227.74194336,10014.51870819,M4ARTUZ,2615227.74194336,10014.5187081944
4533,L-.5,South Boston,4,Underlying Zoning,Business,South Boston L-.5,0.5,Local Business,129961.40771484,1870.81717451,L.5ARTUZ,129961.407714844,1870.81717450595
4534,B-10,South Boston,4,Underlying Zoning,Business,South Boston B-10,10,General Business,530139.06274414,6868.6133284,B10ARTUZ,530139.062744141,6868.613328403
4535,OS-SL,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-SL,,Shoreland Open Space,3546874.0559082,8151.7664563,OSSLART53,3546874.0559082,8151.76645630097
4536,WS,East Boston Neighborhood,3A-3C,53,Business,East Boston Neighborhood WS,1,Waterfront Service,107494.98852539,1416.5987323,WSART53,107494.988525391,1416.59873230165
4537,2F-4000,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood 2F-4000,0.8,Two-Family Residential,1760344.62524414,8591.04561132,2F4000ART53A,1760344.62524414,8591.04561132206
4538,3F-2000,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood 3F-2000,1,Three-Family Residential,123734.94628906,1910.49959862,3F2000ART53A,123734.946289062,1910.49959862165
4539,2F-5000,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood 2F-5000,0.6,Two-Family Residential,461559.57080078,2970.33618142,2F5000ART53A,461559.570800781,2970.3361814228
4540,SARATOGA STREET EDA,East Boston Neighborhood,3A-3C,53,Mixed Use,East Boston Neighborhood SARATOGA STREET EDA,2,Economic Development Area,1442135.69238281,9135.48068004,SSEDAART53,1442135.69238281,9135.48068003648
4541,WS,East Boston Neighborhood,3A-3C,53,Business,East Boston Neighborhood WS,1,Waterfront Service,115958.48852539,1498.25954233,WSART53,115958.488525391,1498.25954233111
4542,MER,East Boston Neighborhood,3A-3C,53,Industrial,East Boston Neighborhood MER,2,Maritime Economy Reserve,1401329.45458984,4959.33604816,MERART53,1401329.45458984,4959.33604816307
4543,LIA,East Boston Neighborhood,3A-3C,53,Miscellaneous,East Boston Neighborhood LIA,2,Logan International Airport,92024512.3144531,59478.54057508,LIAART53A,92024512.3144531,59478.5405750797
4544,MFR,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood MFR,1,Multifamily Residential,922795.47143555,4724.78529601,MFRART53A,922795.471435547,4724.78529601446
4545,CE,East Boston Neighborhood,3A-3C,53,Miscellaneous,East Boston Neighborhood CE,1,Corridor Enhancement,2913901.65966797,16890.21689434,CEART53,2913901.65966797,16890.2168943393
4546,MFR/LS,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood MFR/LS,1,Multifamily Residential/Local Services,236249.58496094,2746.76488553,MFR/LSART53A,236249.584960938,2746.76488553036
4547,2F-5000,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood 2F-5000,0.6,Two-Family Residential,268672.10400391,3841.62060709,2F5000ART53A,268672.104003906,3841.62060709447
4548,WR,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood WR,1,Waterfront Residential,931256.76831055,4328.60881568,WRART53A,931256.768310547,4328.60881567598
4549,WM,East Boston Neighborhood,3A-3C,53,Industrial,East Boston Neighborhood WM,1,Waterfront Manufacturing,418465.22094727,2618.62732071,WMART53,418465.220947266,2618.62732070803
4550,OS-UW,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-UW,,Urban Wild Open Space,306743.9753418,2343.47490572,OSUWART53,306743.975341797,2343.47490571757
4551,2F-2000,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood 2F-2000,0.8,Two-Family Residential,1479825.30664063,7972.74918397,2F2000ART53A,1479825.30664062,7972.74918397027
4552,OS-RC,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-RC,,Recreation Open Space,27962.92553711,700.3257478,OSRCART53,27962.9255371094,700.325747798919
4553,OS-CM,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-CM,,Cemetery Open Space,195309.63183594,1809.72530556,OSCMART53,195309.631835938,1809.72530555791
4554,2F-5000,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood 2F-5000,0.6,Two-Family Residential,186205.44042969,1810.07712419,2F5000ART53A,186205.440429688,1810.07712418528
4555,2F-4000,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood 2F-4000,0.8,Two-Family Residential,594485.55029297,3370.40106935,2F4000ART53A,594485.550292969,3370.40106934863
4556,OS-CM,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-CM,,Cemetery Open Space,122798.86621094,1410.85472077,OSCMART53,122798.866210938,1410.85472076531
4557,2F-4000,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood 2F-4000,0.8,Two-Family Residential,1027168.69995117,7569.80886649,2F4000ART53A,1027168.69995117,7569.80886648549
4558,NS,East Boston Neighborhood,3A-3C,53,Business,East Boston Neighborhood NS,1,Neighborhood Shopping,795588.68994141,5452.1032691,NSART53,795588.689941406,5452.10326910474
4559,3F-2000,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood 3F-2000,1,Three-Family Residential,356313.99438477,5084.54515669,3F2000ART53A,356313.994384766,5084.54515669182
4560,OS-RC,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-RC,,Recreation Open Space,389281.32128906,2852.51235205,OSRCART53,389281.321289062,2852.51235205219
4561,MCLELLAN HIGHWAY EDA,East Boston Neighborhood,3A-3C,53,Mixed Use,East Boston Neighborhood MCLELLAN HIGHWAY EDA,2,Economic Development Area,2160330.0625,8628.59153515,MHEDAART53,2160330.0625,8628.59153514807
4562,UPPER CHELSEA CREEK WM,East Boston Neighborhood,3A-3C,53,Industrial,East Boston Neighborhood UPPER CHELSEA CREEK WM,2,Waterfront Manufacturing,3737371.77050781,15205.18469451,UCCWMART53,3737371.77050781,15205.1846945065
4563,SUFFOLK DOWNS  EDA,East Boston Neighborhood,3A-3C,53,Mixed Use,East Boston Neighborhood SUFFOLK DOWNS  EDA,2,Economic Development Area,5371268.34521484,12446.26711942,SDEDAART53A,5371268.34521484,12446.2671194202
4564,CPS,East Boston Neighborhood,3A-3C,53,Miscellaneous,East Boston Neighborhood CPS,0.5,Conservation Protection,464284.13305664,4193.13403322,CPSART53A,464284.133056641,4193.13403321786
4565,MFR,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood MFR,1,Multifamily Residential,681623.10107422,3725.4067539,MFRART53A,681623.101074219,3725.40675389806
4566,1F-5000,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood 1F-5000,0.5,One-Family Residential,678958.18994141,4779.5629998,1F5000ART53A,678958.189941406,4779.56299979578
4567,1F-7000,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood 1F-7000,0.5,One-Family Residential,287345.07910156,3302.05637564,1F7000ART53A,287345.079101562,3302.05637564404
4568,2F-7000,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood 2F-7000,0.6,Two-Family Residential,155556.06542969,1945.00144351,2F7000ART53A,155556.065429688,1945.00144351145
4569,1F-4000,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood 1F-4000,0.5,One-Family Residential,1084889.26928711,8289.82059253,1F4000ART53A,1084889.26928711,8289.82059253442
4570,2F-7000,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood 2F-7000,0.6,Two-Family Residential,437982.29101563,3225.59637428,2F7000ART53A,437982.291015625,3225.59637428247
4571,2F-4000,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood 2F-4000,0.8,Two-Family Residential,1581363.32788086,8703.51738274,2F4000ART53A,1581363.32788086,8703.51738274131
4572,3F-2000,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood 3F-2000,1,Three-Family Residential,380657.30517578,3865.8017601,3F2000ART53A,380657.305175781,3865.80176009986
4573,OS-P,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-P,,Parkland Open Space,35594.04345703,910.40971066,OSPART53,35594.0434570312,910.409710660868
4574,NS,East Boston Neighborhood,3A-3C,53,Business,East Boston Neighborhood NS,1,Neighborhood Shopping,476519.71655273,6143.66883799,NSART53,476519.716552734,6143.66883799091
4575,OS-UP,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-UP,,Urban Plaza Open Space,50345.48095703,1214.39744181,OSUPART53,50345.4809570312,1214.39744181024
4576,MFR,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood MFR,1,Multifamily Residential,429090.25976563,2710.36322138,MFRART53A,429090.259765625,2710.36322137504
4577,WC,East Boston Neighborhood,3A-3C,53,Business,East Boston Neighborhood WC,3.3,Waterfront Commercial,182498.48388672,1881.93565457,WCART53,182498.483886719,1881.93565457018
4578,MER,East Boston Neighborhood,3A-3C,53,Industrial,East Boston Neighborhood MER,2,Maritime Economy Reserve,241378.79370117,2147.82683412,MERART53,241378.793701172,2147.82683411509
4579,3F-2000,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood 3F-2000,1,Three-Family Residential,59473.26000977,1450.71915866,3F2000ART53A,59473.2600097656,1450.71915865916
4580,OS-P,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-P,,Parkland Open Space,26875.00976563,758.72100276,OSPART53,26875.009765625,758.721002755351
4581,WC,East Boston Neighborhood,3A-3C,53,Business,East Boston Neighborhood WC,3.3,Waterfront Commercial,1601020.88256836,6743.1577136,WCART53,1601020.88256836,6743.15771359526
4582,OS-UP,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-UP,,Urban Plaza Open Space,85287.40356445,1271.92568301,OSUPART53,85287.4035644531,1271.92568300954
4583,CC,East Boston Neighborhood,3A-3C,53,Business,East Boston Neighborhood CC,1,Community Commercial,1080848.84326172,8063.20181412,CCART53,1080848.84326172,8063.20181411562
4584,WCF,East Boston Neighborhood,3A-3C,53,Comm/Instit,East Boston Neighborhood WCF,1,Waterfront Community Facilities,420576.40356445,2747.90792719,WCFART53,420576.403564453,2747.90792719141
4585,MER,East Boston Neighborhood,3A-3C,53,Industrial,East Boston Neighborhood MER,2,Maritime Economy Reserve,618093.65893555,3164.07068506,MERART53,618093.658935547,3164.07068506133
4586,2F-2000,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood 2F-2000,0.8,Two-Family Residential,3697280.73022461,15260.8631852,2F2000ART53A,3697280.73022461,15260.8631851981
4587,WR,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood WR,1,Waterfront Residential,473842.87670898,3144.27101145,WRART53A,473842.876708984,3144.27101144814
4588,CF,East Boston Neighborhood,3A-3C,53,Comm/Instit,East Boston Neighborhood CF,1,Community Facilities,244542.41772461,2027.40469227,CFART53,244542.417724609,2027.40469226538
4589,OS-P,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-P,,Parkland Open Space,29571.77099609,876.7240244,OSPART53,29571.7709960938,876.724024395195
4590,MFR/LS,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood MFR/LS,1,Multifamily Residential/Local Services,55659.43212891,1429.19103243,MFR/LSART53A,55659.4321289062,1429.19103243205
4591,OS-P,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-P,,Parkland Open Space,32757.55908203,927.19693785,OSPART53,32757.5590820312,927.196937851776
4592,NS,East Boston Neighborhood,3A-3C,53,Business,East Boston Neighborhood NS,1,Neighborhood Shopping,811160.31152344,6654.49339182,NSART53,811160.311523438,6654.49339181833
4593,OS-RC,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-RC,,Recreation Open Space,189326.35058594,1752.89686137,OSRCART53,189326.350585938,1752.89686136653
4594,WM,East Boston Neighborhood,3A-3C,53,Industrial,East Boston Neighborhood WM,1,Waterfront Manufacturing,441369.96728516,2891.45713869,WMART53,441369.967285156,2891.45713868593
4595,OS-RC,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-RC,,Recreation Open Space,76635.82983398,1465.89315443,OSRCART53,76635.8298339844,1465.89315443284
4596,OS-G,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-G,,Community Garden Open Space,15462.26416016,498.45519837,OSGART53,15462.2641601562,498.455198370326
4597,OS-RC,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-RC,,Recreation Open Space,462077.88818359,3933.39629628,OSRCART53,462077.888183594,3933.39629628057
4598,OS-P,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-P,,Parkland Open Space,50747.88696289,945.9674671,OSPART53,50747.8869628906,945.967467100133
4599,OS-P,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-P,,Parkland Open Space,30117.40771484,722.37332847,OSPART53,30117.4077148438,722.37332846703
4600,WS,East Boston Neighborhood,3A-3C,53,Business,East Boston Neighborhood WS,1,Waterfront Service,1797489.36108398,5762.97686967,WSART53,1797489.36108398,5762.97686966879
4601,MER,East Boston Neighborhood,3A-3C,53,Industrial,East Boston Neighborhood MER,2,Maritime Economy Reserve,1799467.61181641,5779.25941997,MERART53,1799467.61181641,5779.25941997379
4602,OS-UW,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-UW,,Urban Wild Open Space,59685.18334961,1499.83842227,OSUWART53,59685.1833496094,1499.83842227136
4603,OS-WA,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-WA,,Waterfront Access Open Space,1256638.17236328,4868.81843446,OSWAART53,1256638.17236328,4868.81843445637
4604,WS,East Boston Neighborhood,3A-3C,53,Business,East Boston Neighborhood WS,1,Waterfront Service,1322974.89990234,5026.81477485,WSART53,1322974.89990234,5026.81477484987
4605,OS-RC,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-RC,,Recreation Open Space,495750.88525391,3172.22506038,OSRCART53,495750.885253906,3172.22506038497
4606,WC,East Boston Neighborhood,3A-3C,53,Business,East Boston Neighborhood WC,3.3,Waterfront Commercial,149863.15380859,2140.35358687,WCART53,149863.153808594,2140.35358687067
4607,3F-2000,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood 3F-2000,1,Three-Family Residential,8245000.76269531,34851.11656472,3F2000ART53A,8245000.76269531,34851.1165647172
4608,OS-UW,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-UW,,Urban Wild Open Space,496272.96386719,2992.84371721,OSUWART53,496272.963867188,2992.84371720592
4609,WM,East Boston Neighborhood,3A-3C,53,Industrial,East Boston Neighborhood WM,1,Waterfront Manufacturing,248618.60864258,2581.59582084,WMART53,248618.608642578,2581.59582083888
4610,MER,East Boston Neighborhood,3A-3C,53,Industrial,East Boston Neighborhood MER,2,Maritime Economy Reserve,468275.41357422,2955.85406589,MERART53,468275.413574219,2955.85406588558
4611,LI,East Boston Neighborhood,3A-3C,53,Industrial,East Boston Neighborhood LI,1,Local Industrial,220442.68701172,2536.45824916,LIART53,220442.687011719,2536.45824916123
4612,WM,East Boston Neighborhood,3A-3C,53,Industrial,East Boston Neighborhood WM,1,Waterfront Manufacturing,408455.58886719,2564.24409199,WMART53,408455.588867188,2564.24409199275
4613,MER,East Boston Neighborhood,3A-3C,53,Industrial,East Boston Neighborhood MER,2,Maritime Economy Reserve,367515.66894531,2553.59928243,MERART53,367515.668945312,2553.59928242837
4614,OS-P,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-P,,Parkland Open Space,175256.31030273,5644.41934372,OSPART53,175256.310302734,5644.4193437213
4615,OS-UW,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-UW,,Urban Wild Open Space,7986796.84765625,14649.91672,OSUWART53,7986796.84765625,14649.9167199988
4616,OS-RC,East Boston Neighborhood,3A-3C,53,Open Space,East Boston Neighborhood OS-RC,,Recreation Open Space,860138.84521484,5030.0214903,OSRCART53,860138.845214844,5030.02149029927
4617,2F-3000,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood 2F-3000,0.8,Two-Family Residential,514585.49609375,4630.9605876,2F3000ART53A,514585.49609375,4630.96058760009
4618,3F-2000,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood 3F-2000,1,Three-Family Residential,701292.65405273,4409.74256755,3F2000ART53A,701292.654052734,4409.74256755084
4619,MFR,East Boston Neighborhood,3A-3C,53,Residential,East Boston Neighborhood MFR,1,Multifamily Residential,922367.8671875,4212.10409637,MFRART53A,922367.8671875,4212.10409636737
4620,,Newmarket Industrial Commercial Neighborhood District,6E,90,Mixed Use,Newmarket Industrial Commercial Neighborhood District ,2,Industrial Commercial,4659670.1472168,9622.07416212,NICNDART90,4659670.1472168,9622.07416211974
4621,CC-3,Allston/Brighton Neighborhood,7A-7D,51,Business,Allston/Brighton Neighborhood NS-1,3,Community Commercial,91910.58105469,2111.46783502,NS1ART51,91910.5810546875,2111.46783502152
4622,BROAD STREET PROTECTION AREA,Government Center/Markets,1H,45,Mixed Use,Government Center/Markets BROAD STREET PROTECTION AREA,4,Protection Area,205027.80664063,2467.86199352,BSPAART45,205027.806640625,2467.86199352399
4623,INDIA STREET RESTRICTED GROWTH AREA,Government Center/Markets,1H,45,Mixed Use,Government Center/Markets INDIA STREET RESTRICTED GROWTH AREA,7,Restricted Growth Area,56947.71264648,1064.68613247,ISRGAART45,56947.7126464844,1064.68613247276
4624,WHARF STREET RESTRICTED GROWTH AREA,Government Center/Markets,1H,45,Mixed Use,Government Center/Markets WHARF STREET RESTRICTED GROWTH AREA,12,Restricted Growth Area,25925.15209961,915.53222571,WSRGAART45,25925.1520996094,915.532225710878
4625,3F-5000,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood 3F-5000,0.8,Three-Family Residential,3717488.81323242,11982.16714818,3F5000ART50A,3717488.81323242,11982.1671481815
4626,RH,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood RH,1,Row House Residential,11702.04858398,433.91863074,RHART50,11702.0485839844,433.91863074453
4627,OS-RC,Roxbury Neighborhood,6A-6C,50,Open Space,Roxbury Neighborhood OS-RC,,Recreation Open Space,221040.48852539,2461.88751212,OSRCART50,221040.488525391,2461.88751212041
4628,GROVE HALL IDA,Roxbury Neighborhood,6A-6C,50,Industrial,Roxbury Neighborhood GROVE HALL IDA,2,Industrial Development Area,950316.98266602,8240.18479987,GHIDAART50,950316.982666016,8240.18479986919
4629,MFR/LS,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood MFR/LS,1,Multifamily Residential/Local Services,103497.83959961,1631.23791872,MFR/LSART50A,103497.839599609,1631.23791871684
4630,MFR/LS,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood MFR/LS,1,Multifamily Residential/Local Services,199028.18310547,2450.76608891,MFR/LSART50A,199028.183105469,2450.76608891385
4631,3F-4000,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood 3F-4000,0.8,Three-Family Residential,5642168.86694336,29508.88358681,3F4000ART50A,5642168.86694336,29508.8835868137
4632,MFR/LS,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood MFR/LS,1,Multifamily Residential/Local Services,132970.37744141,1858.46002075,MFR/LSART50A,132970.377441406,1858.46002075079
4633,MFR,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood MFR,1,Multifamily Residential,689130.58056641,6181.55239476,MFRART50A,689130.580566406,6181.55239475821
4634,OS-RC,Roxbury Neighborhood,6A-6C,50,Open Space,Roxbury Neighborhood OS-RC,,Recreation Open Space,27306.68945313,664.87600578,OSRCART50,27306.689453125,664.876005777245
4635,MFR,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood MFR,1,Multifamily Residential,429930.05249023,4388.36047473,MFRART50A,429930.052490234,4388.36047473283
4636,MFR,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood MFR,1,Multifamily Residential,172546.12670898,2110.33208001,MFRART50A,172546.126708984,2110.33208000815
4637,MFR/LS,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood MFR/LS,1,Multifamily Residential/Local Services,170826.60180664,2054.24289156,MFR/LSART50A,170826.601806641,2054.24289156457
4638,GROVE HALL NS,Roxbury Neighborhood,6A-6C,50,Business,Roxbury Neighborhood GROVE HALL NS,1,Neighborhood Shopping,767478.40649414,5317.11527087,GHNSART50,767478.406494141,5317.11527086558
4639,3F-5000,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood 3F-5000,0.8,Three-Family Residential,841655.10693359,6093.79592676,3F5000ART50A,841655.106933594,6093.79592675576
4640,MFR/LS,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood MFR/LS,1,Multifamily Residential/Local Services,91386.51733398,1988.42602781,MFR/LSART50A,91386.5173339844,1988.42602781287
4641,2F,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood 2F,0.6,Two-Family Residential,420695.86206055,2903.36999866,2FART50A,420695.862060547,2903.3699986628
4642,OS-UW,Roxbury Neighborhood,6A-6C,50,Open Space,Roxbury Neighborhood OS-UW,,Urban Wild Open Space,30313.18774414,728.06927768,OSUWART50,30313.1877441406,728.0692776841
4643,3F-4000,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood 3F-4000,0.8,Three-Family Residential,347823.67138672,4063.60280897,3F4000ART50A,347823.671386719,4063.60280896806
4644,3F-5000,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood 3F-5000,0.8,Three-Family Residential,281717.84985352,3057.38025862,3F5000ART50A,281717.849853516,3057.38025862117
4645,3F-6000,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood 3F-6000,0.8,Three-Family Residential,211915.55615234,2488.55218229,3F6000ART50A,211915.556152344,2488.55218228527
4646,3F-4000,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood 3F-4000,0.8,Three-Family Residential,186559.93652344,2053.83003469,3F4000ART50A,186559.936523438,2053.83003468582
4647,MFR,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood MFR,1,Multifamily Residential,346698.62841797,3059.41978954,MFRART50A,346698.628417969,3059.41978953543
4648,MFR/LS,Roxbury Neighborhood,6A-6C,50,Residential,Roxbury Neighborhood MFR/LS,1,Multifamily Residential/Local Services,177897.48168945,2965.36595157,MFR/LSART50A,177897.481689453,2965.36595156971
4649,OS-P,Roxbury Neighborhood,6A-6C,50,Open Space,Roxbury Neighborhood OS-P,,Parkland Open Space,25155.84985352,802.28031491,OSPART50,25155.8498535156,802.280314905052
